,Y_validation,date,lpred
284,29.91,2013-11-21,29.809260623874295
285,58.7,2013-11-22,58.13804617247439
286,31.21,2013-11-25,31.11973819036661
287,46.92,2013-11-26,47.03303814439316
288,126.75,2013-11-27,126.64132326681727
289,85.0,2013-11-29,85.82994561587046
290,63.3,2013-12-02,62.793262996715804
291,106.71,2013-12-03,106.37281927004167
292,112.06,2013-12-04,112.9182588723673
293,60.31,2013-12-05,60.32254664353588
294,46.62,2013-12-06,46.59179053945229
295,25.3,2013-12-09,25.309705905778724
296,84.25,2013-12-10,84.51229427647945
297,29.18,2013-12-11,29.0947131327925
298,83.37,2013-12-12,83.82054388538305
299,53.21,2013-12-13,53.224078966226735
300,19.44,2013-12-16,19.368426888783205
301,99.08,2013-12-17,99.92133480126566
302,100.41,2013-12-18,100.19435111430369
303,24.57,2013-12-19,24.74718676584367
304,27.94,2013-12-20,27.833924415884006
305,46.14,2013-12-23,46.114343127417456
306,27.74,2013-12-24,27.734929041769004
307,26.03,2013-12-26,25.848027761275944
308,25.75,2013-12-27,25.744902164890387
309,22.55,2013-12-30,22.47583737069393
310,40.4,2013-12-31,40.22710837899405
311,41.87,2014-01-02,41.97631540758495
312,26.53,2014-01-03,26.56313096053172
313,101.14,2014-01-06,101.51035777709909
314,55.59,2014-01-07,55.83502150758879
315,107.57,2014-01-08,107.2525366159701
316,30.82,2014-01-09,30.8519854241678
317,33.02,2014-01-10,33.237284469610834
318,26.81,2014-01-13,27.046379929701768
319,28.9,2014-01-14,28.77057815222235
320,15.79,2014-01-15,15.918303067591424
321,53.13,2014-01-16,52.99803634622494
322,24.21,2014-01-17,24.415375662081622
323,154.63,2014-01-21,155.2569647890763
324,95.82,2014-01-22,94.81639635193794
325,29.01,2014-01-23,29.09934903932673
326,28.24,2014-01-24,28.249893255271196
327,65.29,2014-01-27,65.17675071113169
328,29.79,2014-01-28,29.656189769077752
329,140.5,2014-01-29,140.29432787410764
330,33.11,2014-01-30,33.283683533316335
331,25.44,2014-01-31,25.205362117880064
332,29.16,2014-02-03,29.09066705980178
333,65.48,2014-02-04,65.44459053623673
334,71.12,2014-02-05,70.59368150309182
335,105.44,2014-02-06,104.22811433373786
336,28.44,2014-02-07,28.253056452297404
337,18.8,2014-02-10,19.217284663566986
338,132.13,2014-02-11,130.72358615029074
339,58.03,2014-02-12,57.891544275751905
340,18.04,2014-02-13,18.15633937430875
341,106.37,2014-02-14,107.2712010601391
342,28.5,2014-02-18,28.459392757903508
343,41.48,2014-02-19,41.43458228821291
344,29.39,2014-02-20,29.303607679545227
345,89.62,2014-02-21,90.32070819933857
346,27.87,2014-02-24,27.92715700996882
347,69.69,2014-02-25,69.16647166509446
348,25.11,2014-02-26,25.152577552623352
349,27.47,2014-02-27,27.413744244234326
350,103.37,2014-02-28,105.16789261427624
351,19.45,2014-03-03,19.427762508618677
352,88.08,2014-03-04,87.4917865313511
353,105.25,2014-03-05,106.57530030122511
354,23.4702,2014-03-06,23.482099660765606
355,19.3,2014-03-07,19.244337970433264
356,27.56,2014-03-10,27.519139455968
357,40.4,2014-03-11,40.576293611778794
358,49.38,2014-03-12,49.678052609949034
359,43.37,2014-03-13,43.26114489323264
360,41.5,2014-03-14,42.61545113195953
361,60.13,2014-03-17,59.51332813848387
362,46.23,2014-03-18,44.95096906328508
363,28.2825,2014-03-19,28.244196904639825
364,51.11,2014-03-20,51.46131607370166
365,33.64,2014-03-21,33.50935535707376
366,110.0,2014-03-24,110.45881292535846
367,47.37,2014-03-25,47.71695861935507
368,30.02,2014-03-26,30.173139597250138
369,55.43,2014-03-27,55.29868003933802
370,29.85,2014-03-28,29.841257499433834
371,83.89,2014-03-31,83.77692415630767
372,24.69,2014-04-01,24.60540739059106
373,28.09,2014-04-02,27.85967930856819
374,29.07,2014-04-03,29.399683365327295
375,25.115,2014-04-04,25.042933620488405
376,51.08,2014-04-07,51.505488127913544
377,72.74,2014-04-08,74.47888328702841
378,19.31,2014-04-09,19.07380963027431
379,24.3,2014-04-10,24.035041089644686
380,50.07,2014-04-11,50.31898335804859
381,69.0,2014-04-14,68.72918207331907
382,79.87,2014-04-15,79.92884264335271
383,69.99,2014-04-16,70.41491359977917
384,46.85,2014-04-17,47.23184379724309
385,28.27,2014-04-21,28.378434328570293
386,25.0,2014-04-22,25.218924932249596
387,101.19,2014-04-23,97.84341412130372
388,43.07,2014-04-24,43.27360787286149
389,27.87,2014-04-25,27.859715072190138
390,27.68,2014-04-28,27.43930609520829
391,27.29,2014-04-29,27.271655952680238
392,97.7,2014-04-30,97.34866526904624
393,25.72,2014-05-01,25.695913385189545
394,30.77,2014-05-02,30.743475940545366
395,27.87,2014-05-05,27.694950313148865
396,28.69,2014-05-06,28.716518034881794
397,27.59,2014-05-07,27.45931349506535
398,30.585,2014-05-08,30.49468402034555
399,26.32,2014-05-09,27.153088923344338
400,54.1,2014-05-12,54.62438939508224
401,56.75,2014-05-13,56.69857757951269
402,27.72,2014-05-14,27.85724125629027
403,68.45,2014-05-15,68.12414063843747
404,28.68,2014-05-16,28.832863876201415
405,67.71,2014-05-19,67.85944639765404
406,26.9,2014-05-20,26.998027812742805
407,27.11,2014-05-21,27.12443035856392
408,27.84,2014-05-22,27.989984975284074
409,37.6,2014-05-23,37.6687197506708
410,27.09,2014-05-27,27.079836868814418
411,28.38,2014-05-28,28.605208010465383
412,21.01,2014-05-29,20.875675264588303
413,26.89,2014-05-30,26.916288492024965
414,51.66,2014-06-02,51.43680881816924
415,25.76,2014-06-03,25.6302649372778
416,24.53,2014-06-04,24.427291172920246
417,27.17,2014-06-05,27.163434472296295
418,69.44,2014-06-06,70.01863658675543
419,32.94,2014-06-09,33.27663514856478
420,30.68,2014-06-10,30.845190713992597
421,46.23,2014-06-11,45.23562174590944
422,42.16,2014-06-12,42.172227388915644
423,47.17,2014-06-13,47.30795382113921
424,68.12,2014-06-16,68.32303134725592
425,59.23,2014-06-17,59.66911299957504
426,26.81,2014-06-18,26.655238228267137
427,25.7,2014-06-19,25.660954071015297
428,61.06,2014-06-20,61.99183178768285
429,52.055,2014-06-23,51.67668252221845
430,63.74,2014-06-24,63.36466946880622
431,28.13,2014-06-25,28.12878960257394
432,89.62,2014-06-26,88.81352245620275
433,78.69,2014-06-27,78.65357781783723
434,51.79,2014-06-30,52.29838895132533
435,34.15,2014-07-01,34.22061997101632
436,54.7,2014-07-02,55.139193038744686
437,49.13,2014-07-03,48.875915582431475
438,70.62,2014-07-07,71.46745841509082
439,25.81,2014-07-08,25.802041954674877
440,25.79,2014-07-09,25.597410401413985
441,25.77,2014-07-10,25.6377216037554
442,116.75,2014-07-11,114.13443347227836
443,23.25,2014-07-14,23.45806260643871
444,23.82,2014-07-15,23.903661329754968
445,27.24,2014-07-16,27.224115877511615
446,24.64,2014-07-17,24.650518853376536
447,28.34,2014-07-18,28.190054321176095
448,36.69,2014-07-21,36.77945201414815
449,57.61,2014-07-22,57.3652251694051
450,25.57,2014-07-23,25.441667393422538
451,26.19,2014-07-24,26.237053864137575
452,70.06,2014-07-25,70.2638075590587
453,81.59,2014-07-28,82.2363006846443
454,18.92,2014-07-29,18.54134721426651
455,24.7,2014-07-30,24.813166554934323
456,23.58,2014-07-31,23.63789627834542
457,50.79,2014-08-01,50.40085931435565
458,27.99,2014-08-04,28.170676878024977
459,59.25,2014-08-05,59.01834166794735
460,27.03,2014-08-06,27.15000699027626
461,64.05,2014-08-07,63.89674033954362
462,30.0,2014-08-08,29.759170615909305
463,53.75,2014-08-11,53.27394083329199
464,98.56,2014-08-12,98.68644446571827
465,40.01,2014-08-13,39.75586945457387
466,25.96,2014-08-14,25.908127692542486
467,26.46,2014-08-15,26.56693743738183
468,61.12,2014-08-18,61.316397894386675
469,31.54,2014-08-19,31.512336156752863
470,105.81,2014-08-20,105.77525347596757
471,25.72,2014-08-21,25.69490705621117
472,27.23,2014-08-22,27.127269960625448
473,63.43,2014-08-25,63.40791249379174
474,30.0,2014-08-26,29.88418841091695
475,96.44,2014-08-27,95.72282035229527
476,54.15,2014-08-28,54.12050022556982
477,25.89,2014-08-29,25.786661890384384
478,50.05,2014-09-02,50.58159275716791
479,77.12,2014-09-03,77.12279904210388
480,86.31,2014-09-04,86.62051508688134
481,23.86,2014-09-05,23.897104834568054
482,81.75,2014-09-08,82.27733090545084
483,31.19,2014-09-09,31.296281324705717
484,57.11,2014-09-10,56.69662484692799
485,27.07,2014-09-11,27.107542711856244
486,27.07,2014-09-12,27.143885424915535
487,25.16,2014-09-15,25.26391462743163
488,52.22,2014-09-16,52.16910140297653
489,25.25,2014-09-17,25.09875108499969
490,28.43,2014-09-18,28.30369619252473
491,29.85,2014-09-19,29.8295474421816
492,24.91,2014-09-22,24.668293098647197
493,39.8,2014-09-23,40.04753493284517
494,28.93,2014-09-24,29.08782179462941
495,32.015,2014-09-25,32.03705691039151
496,28.96,2014-09-26,28.8908334803892
497,94.25,2014-09-29,95.49839808047288
498,72.82,2014-09-30,73.01268969339367
499,23.45,2014-10-01,23.18029163961944
500,25.33,2014-10-02,25.464657258044564
501,26.77,2014-10-03,26.912794135899215
502,103.11,2014-10-06,103.25294630604334
503,97.62,2014-10-07,99.21482727397802
504,40.5,2014-10-08,40.20176745767965
505,52.04,2014-10-09,52.27501400261306
506,27.29,2014-10-10,27.22085307215238
507,63.55,2014-10-13,63.74467111163288
508,37.9,2014-10-14,37.85582270445504
509,29.28,2014-10-15,29.11262847208993
510,19.18,2014-10-16,18.962932804139278
511,25.45,2014-10-17,25.3184482019242
512,111.0,2014-10-20,111.55046245889596
513,70.0,2014-10-21,70.65443845575456
514,84.26,2014-10-22,84.35103572905749
515,29.24,2014-10-23,29.24720858543356
516,28.95,2014-10-24,28.94661201763114
517,65.75,2014-10-27,65.42945064599375
518,21.4,2014-10-28,21.70625754941262
519,86.75,2014-10-29,86.18134188132896
520,72.06,2014-10-30,71.2779407989219
521,19.99,2014-10-31,19.79945375177234
522,19.44,2014-11-03,19.549804971083528
523,153.5,2014-11-04,151.4607051560114
524,107.6,2014-11-05,107.84615269956802
525,27.91,2014-11-06,27.914539738145812
526,65.81,2014-11-07,66.2710370838962
527,107.66,2014-11-10,107.62779064702389
528,29.64,2014-11-11,29.555585446251357
529,63.74,2014-11-12,63.96121234339029
530,62.3,2014-11-13,62.30683260528484
531,30.01,2014-11-14,30.192504475238298
532,39.69,2014-11-17,39.56597283377697
533,104.25,2014-11-18,103.24570756665157
534,47.32,2014-11-19,47.1521061611008
535,25.31,2014-11-20,25.43880593763243
536,57.64,2014-11-21,57.85576243128169
537,49.46,2014-11-24,49.46226540483322
538,30.17,2014-11-25,30.262376518363904
539,25.54,2014-11-26,25.67771587595565
540,26.9,2014-11-28,26.91337527205437
541,54.35,2014-12-01,54.46468341119537
542,146.5,2014-12-02,146.64384961467115
543,50.58,2014-12-03,50.323248192979676
544,23.8,2014-12-04,23.769700479487597
545,25.4,2014-12-05,25.518357509123888
546,82.12,2014-12-08,83.36874503766059
547,28.06,2014-12-09,27.98331373076742
548,23.4,2014-12-10,23.241861786184458
549,96.44,2014-12-11,96.67861593549604
550,91.27,2014-12-12,90.46784442699912
551,47.42,2014-12-15,47.33629817598484
552,27.7,2014-12-16,27.632403330446778
553,18.48,2014-12-17,18.65053930093851
554,104.25,2014-12-18,104.14324220710557
555,26.7,2014-12-19,26.573293381753828
556,51.95,2014-12-22,51.90479011999715
557,37.78,2014-12-23,37.50487839864019
558,39.83,2014-12-24,39.488144008845985
559,25.75,2014-12-26,26.134283905135078
560,25.0,2014-12-29,24.95232669700398
561,28.7,2014-12-30,28.57584888229063
562,28.96,2014-12-31,29.188927091132815
563,56.58,2015-01-02,56.487834305818986
564,28.35,2015-01-05,28.149513169680954
565,29.43,2015-01-06,29.33445757584403
566,24.04,2015-01-07,24.214691280909765
567,70.87,2015-01-08,70.81277390004286
568,48.45,2015-01-09,48.54363041525237
569,26.74,2015-01-12,26.790117463786494
570,23.56,2015-01-13,23.57984132805903
571,93.31,2015-01-14,92.05367625713257
572,45.955,2015-01-15,45.928809117205766
573,28.02,2015-01-16,27.908255840757576
574,54.8,2015-01-20,53.98149438481045
575,113.62,2015-01-21,112.42409123495634
576,64.84,2015-01-22,64.47443580976446
577,86.0,2015-01-23,85.88517063631835
578,54.19,2015-01-26,54.041314753422036
579,25.11,2015-01-27,25.170530685861998
580,42.74,2015-01-28,42.66682068092824
581,24.61,2015-01-29,24.682093685763178
582,59.25,2015-01-30,59.21693848207474
583,19.89,2015-02-02,19.902180586696183
584,26.98,2015-02-03,27.135864436456792
585,27.12,2015-02-04,27.50674542207456
586,61.4,2015-02-05,61.64456973745673
587,57.66,2015-02-06,57.8169986938519
588,29.2875,2015-02-09,29.308371399833476
589,107.71,2015-02-10,106.6484379609095
590,26.07,2015-02-11,25.975184043621486
591,39.425,2015-02-12,38.87026324900674
592,28.14,2015-02-13,28.081550313848734
593,24.22,2015-02-17,24.3520479754352
594,28.03,2015-02-18,28.078088943612393
595,61.84,2015-02-19,61.475389901255824
596,25.56,2015-02-20,25.689512498493368
597,62.7,2015-02-23,62.658255997750345
598,30.16,2015-02-24,30.118186594524843
599,48.3,2015-02-25,47.88250189382763
600,112.87,2015-02-26,113.39229847714259
601,22.08,2015-02-27,22.24317604894026
602,30.39,2015-03-02,30.466423556966202
603,25.79,2015-03-03,25.7450637829989
604,28.08,2015-03-04,28.09462146519854
605,55.48,2015-03-05,55.69284627445883
606,26.94,2015-03-06,26.79431327066335
607,45.97,2015-03-09,45.71574519898639
608,109.19,2015-03-10,108.08309903588415
609,25.75,2015-03-11,25.75080405672662
610,26.58,2015-03-12,26.69952799072773
611,63.95,2015-03-13,64.1743742317667
612,67.53,2015-03-16,67.36749310022692
613,30.27,2015-03-17,30.25293132710336
614,31.16,2015-03-18,30.72819081759332
615,49.41,2015-03-19,48.47100681405186
616,27.36,2015-03-20,27.283139066094133
617,17.66,2015-03-23,17.604557768881506
618,36.8,2015-03-24,36.488386095969105
619,79.5,2015-03-25,79.7188748035773
620,27.97,2015-03-26,28.009304770026233
621,22.48,2015-03-27,22.50412675216141
622,122.12,2015-03-30,124.66518393750258
623,57.43,2015-03-31,57.43006844442471
624,26.41,2015-04-01,26.664831114647846
625,25.951,2015-04-02,25.876341097368904
626,25.8,2015-04-06,25.82588550321503
627,33.31,2015-04-07,33.42326536736728
628,36.13,2015-04-08,36.26964092161792
629,24.14,2015-04-09,24.154519917182828
630,27.3,2015-04-10,26.98632792557618
631,43.94,2015-04-13,44.09424105466754
632,29.07,2015-04-14,28.975297680206403
633,115.15,2015-04-15,115.17296648402002
634,58.23,2015-04-16,58.175253034413736
635,31.21,2015-04-17,31.035578365084245
636,69.5,2015-04-20,70.07170620539878
637,35.97,2015-04-21,36.18045478379625
638,56.13,2015-04-22,55.50125974731009
639,29.07,2015-04-23,29.07797743853142
640,69.08,2015-04-24,69.26105335053188
641,28.52,2015-04-27,28.425905138919493
642,47.0,2015-04-28,47.01380948618306
643,35.78,2015-04-29,35.59132410099318
644,26.88,2015-04-30,26.75562703011256
645,22.26,2015-05-01,22.45430373231138
646,28.5,2015-05-04,28.534370525832326
647,105.38,2015-05-05,105.93579563608643
648,59.12,2015-05-06,60.00117128827207
649,31.85,2015-05-07,31.862831338885158
650,23.93,2015-05-08,24.581492005007725
651,49.77,2015-05-11,49.58114938056446
652,39.94,2015-05-12,39.8803446403096
653,72.37,2015-05-13,72.23480032538802
654,72.72,2015-05-14,72.8253966885546
655,29.34,2015-05-15,29.315048792088437
656,24.3,2015-05-18,24.466233948469267
657,39.06,2015-05-19,39.06743711882916
658,26.32,2015-05-20,26.122869018242234
659,29.37,2015-05-21,29.35831680935625
660,25.29,2015-05-22,25.542000278049954
661,109.37,2015-05-26,111.50895298602065
662,44.69,2015-05-27,44.49894494580532
663,31.39,2015-05-28,31.33727848655237
664,68.46,2015-05-29,68.53600362258794
665,110.12,2015-06-01,110.98935058879466
666,25.48,2015-06-02,25.4427548972887
667,39.87,2015-06-03,40.02279688116893
668,69.21,2015-06-04,69.46992301257282
669,26.97,2015-06-05,26.92052772701729
670,58.22,2015-06-08,57.85719955224194
671,65.01,2015-06-09,64.94455705813769
672,25.71,2015-06-10,25.939464642892453
673,39.55,2015-06-11,39.561981411216806
674,27.31,2015-06-12,27.30048007064741
675,91.19,2015-06-15,91.17554527011349
676,27.8,2015-06-16,27.89352348781313
677,56.69,2015-06-17,55.63409100386267
678,17.53,2015-06-18,18.180363255726643
679,53.97,2015-06-19,53.94712937602862
680,54.01,2015-06-22,53.904419489171566
681,50.61,2015-06-23,50.45044926228837
682,22.11,2015-06-24,22.11730767956791
683,57.95,2015-06-25,57.68277213421926
684,27.81,2015-06-26,27.948254622169497
685,27.61,2015-06-29,27.545602509570827
686,26.48,2015-06-30,26.691144108780048
687,143.56,2015-07-01,142.53571560022243
688,26.53,2015-07-02,26.479774842036676
689,25.5,2015-07-06,24.785501492574987
690,24.73,2015-07-07,24.77920564158925
691,25.91,2015-07-08,25.861982869519068
692,67.83,2015-07-09,67.37272195489678
693,26.72,2015-07-10,26.739297120971145
694,108.4,2015-07-13,108.4517554405855
695,41.48,2015-07-14,41.56959759406379
696,29.6,2015-07-15,29.636529853043488
697,117.94,2015-07-16,118.07031881547178
698,24.83,2015-07-17,24.519064296456893
699,55.5,2015-07-20,56.47032150424664
700,29.07,2015-07-21,28.93734036189378
701,44.5,2015-07-22,44.62044431542843
702,27.45,2015-07-23,27.51780456534235
703,36.35,2015-07-24,36.56274393489453
704,44.08,2015-07-27,43.96049593947119
705,56.01,2015-07-28,56.00676343861395
706,25.62,2015-07-29,25.877430650919187
707,34.74,2015-07-30,34.582411837205726
708,28.45,2015-07-31,28.366295270361455
709,57.05,2015-08-03,57.43336326292986
710,29.55,2015-08-04,29.45830449072286
711,94.0,2015-08-05,92.07205950645104
712,38.45,2015-08-06,38.63481284920462
713,56.69,2015-08-07,56.12277872157625
714,31.14,2015-08-10,31.103019020126013
715,54.48,2015-08-11,54.021070556851676
716,92.56,2015-08-12,93.01197574625891
717,22.1,2015-08-13,22.069852337390166
718,28.57,2015-08-14,28.410085114806016
719,27.04,2015-08-17,26.907090639487578
720,72.36,2015-08-18,72.30934575133367
721,31.62,2015-08-19,31.752815202366047
722,27.16,2015-08-20,26.884160574302737
723,21.3,2015-08-21,21.365659285393686
724,55.34,2015-08-24,55.714485306581665
725,36.27,2015-08-25,36.31460080185221
726,92.56,2015-08-26,91.56304728787609
727,28.67,2015-08-27,28.690895742588328
728,117.37,2015-08-28,117.65858681807143
729,57.39,2015-08-31,57.319897247760075
730,35.405,2015-09-01,35.42309657895332
731,50.16,2015-09-02,50.01620080970412
732,102.78,2015-09-03,103.01495035911746
733,50.99,2015-09-04,51.06380449736026
734,142.38,2015-09-08,142.49906341574612
735,58.17,2015-09-09,58.1798936920846
736,27.17,2015-09-10,27.033241391577597
737,25.95,2015-09-11,26.10735134911756
738,83.62,2015-09-14,84.60769639566028
739,27.54,2015-09-15,27.591000380067953
740,106.03,2015-09-16,106.90310312176538
741,24.89,2015-09-17,25.0764278677005
742,21.96,2015-09-18,22.409597242335586
743,26.14,2015-09-21,26.204555807965054
744,103.73,2015-09-22,101.40132388158908
745,26.03,2015-09-23,25.903286931937753
746,27.4,2015-09-24,27.303016841457616
747,64.0,2015-09-25,63.75723573383949
748,109.6,2015-09-28,109.07582218528638
749,93.92,2015-09-29,94.30331631436837
750,39.64,2015-09-30,39.49075615636066
751,75.31,2015-10-01,74.73362536499931
752,25.31,2015-10-02,25.162254988775796
753,104.44,2015-10-05,104.13432327738714
754,29.98,2015-10-06,29.95537791631424
755,25.85,2015-10-07,25.917130519682015
756,45.57,2015-10-08,45.05305113854557
757,89.44,2015-10-09,89.12467122164732
758,27.11,2015-10-12,27.293086295802414
759,41.68,2015-10-13,41.002466238964914
760,29.87,2015-10-14,29.86726722212892
761,29.59,2015-10-15,29.53184280555753
762,69.81,2015-10-16,70.30684791925368
763,29.39,2015-10-19,29.300757674468343
764,32.2,2015-10-20,32.33734777991625
765,28.699,2015-10-21,28.56748162788402
766,27.99,2015-10-22,28.059095520381504
767,24.63,2015-10-23,24.71816229049795
768,24.53,2015-10-26,24.430565899510245
769,26.24,2015-10-27,26.283352932097372
770,67.69,2015-10-28,67.98407334898431
771,57.4,2015-10-29,57.65031196466103
772,64.44,2015-10-30,64.1769724244499
773,28.63,2015-11-02,28.66109945383184
774,24.45,2015-11-03,24.574082719815976
775,69.91,2015-11-04,70.13088106131775
776,94.62,2015-11-05,94.89787824485157
777,55.95,2015-11-06,55.573832691089486
778,31.44,2015-11-09,31.511541154093603
779,26.37,2015-11-10,26.26736900555861
780,28.6,2015-11-11,28.360029318523797
781,31.07,2015-11-12,30.91518430292043
782,22.08,2015-11-13,22.104139158434663
783,27.12,2015-11-16,27.294454647161807
784,26.69,2015-11-17,26.33358268827576
785,28.78,2015-11-18,28.735706405286184
786,25.0,2015-11-19,24.844425259366467
787,53.17,2015-11-20,53.3857567971608
788,45.54,2015-11-23,46.484015229816606
789,46.76,2015-11-24,46.863407374720225
790,110.89,2015-11-25,109.97085154430756
791,76.29,2015-11-27,76.44015239167575
792,65.0,2015-11-30,65.19214453449783
793,16.42,2015-12-01,16.520826310862176
794,47.13,2015-12-02,46.76675139727
795,43.93,2015-12-03,43.98145146362
796,30.75,2015-12-04,30.806933079492335
797,25.27,2015-12-07,25.32888862382499
798,44.61,2015-12-08,44.764245602987074
799,86.06,2015-12-09,86.50352905360342
800,30.56,2015-12-10,30.524346192375276
801,27.01,2015-12-11,26.99188141183334
802,40.99,2015-12-14,41.27878492960715
